0.100000	-17.697630	2.338770	2.300000	0.000000	-1.753590	0.110710	0.000000	-0.280050	0.420400	1.343100
0.200000	-13.696970	2.034880	2.500000	0.000000	-1.919690	0.120520	0.000000	-0.354630	0.459700	1.225300
0.333300	-10.333130	1.717550	2.600000	0.000000	-2.085600	0.134010	0.000000	-0.363160	0.498100	1.091400
0.500000	-7.420510	1.419460	2.700000	0.000000	-2.264330	0.149840	0.000000	-0.339990	0.530900	1.014200
0.625000	-6.036920	1.258210	2.700000	0.000000	-2.339250	0.157650	0.000000	-0.318160	0.547200	0.949800
1.000000	-2.899060	0.881160	2.800000	0.000000	-2.582960	0.180980	0.000000	-0.257570	0.576700	0.878500
1.333300	-1.229300	0.685180	2.800000	0.000000	-2.680160	0.191270	0.000000	-0.215010	0.591400	0.886100
2.000000	0.695390	0.452540	2.800000	0.000000	-2.818000	0.206130	0.000000	-0.164230	0.609700	0.848400
2.500000	1.642280	0.347510	2.800000	0.000000	-2.877740	0.212150	0.000000	-0.138380	0.619900	0.838600
3.333300	2.606890	0.231650	2.800000	0.000000	-2.963210	0.221120	0.000000	-0.113520	0.632500	0.842800
4.166700	3.253190	0.166160	2.800000	0.000000	-3.012720	0.225890	0.000000	-0.098540	0.642300	0.834600
5.000000	3.719530	0.124900	2.800000	0.000000	-3.045910	0.228770	0.000000	-0.088860	0.651100	0.833800
6.250000	4.184160	0.078750	2.800000	0.000000	-3.091590	0.232970	0.000000	-0.079920	0.663300	0.836800
6.666700	4.304170	0.066950	2.800000	0.000000	-3.104450	0.234110	0.000000	-0.077790	0.668500	0.841700
8.333300	5.173200	0.001880	2.900000	0.000000	-3.224750	0.242860	0.000000	-0.072000	0.681400	0.856200
10.000000	5.437820	-0.020590	2.900000	0.000000	-3.254990	0.245270	0.000000	-0.068530	0.693300	0.854600
12.500000	5.706310	-0.043890	2.900000	0.000000	-3.290050	0.247990	0.000000	-0.065480	0.701700	0.855300
14.285700	5.834770	-0.056630	2.900000	0.000000	-3.311010	0.249650	0.000000	-0.064160	0.707700	0.859900
16.666700	5.963970	-0.069700	2.900000	0.000000	-3.334110	0.251450	0.000000	-0.063000	0.715200	0.868000
18.181800	6.567610	-0.114920	3.000000	0.000000	-3.440990	0.259040	0.000000	-0.062490	0.720000	0.868200
20.000000	6.639370	-0.121930	3.000000	0.000000	-3.454780	0.260080	0.000000	-0.062010	0.725900	0.875300
25.000000	6.810120	-0.135940	3.000000	0.000000	-3.484990	0.262200	0.000000	-0.061150	0.742900	0.887000
31.000000	6.978780	-0.147130	3.000000	0.000000	-3.512280	0.263920	0.000000	-0.060510	0.755000	0.894300
40.000000	7.140870	-0.158760	3.000000	0.000000	-3.542740	0.265890	0.000000	-0.060190	0.761900	0.897400
50.000000	7.174450	-0.168060	3.000000	0.000000	-3.565110	0.267860	0.000000	-0.060410	0.764300	0.900800
100.000000	5.738850	-0.124240	2.900000	0.000000	-3.438870	0.265100	0.000000	-0.066990	0.707900	0.853800
105.000000	5.534590	-0.116910	2.900000	0.000000	-3.421730	0.264610	0.000000	-0.068100	0.699800	0.847100
