0.100000	-18.883690	2.538450	2.100000	0.000000	-1.441820	0.058390	0.000000	-0.309680	0.419900	1.342900
0.200000	-14.965100	2.239770	2.300000	0.000000	-1.587330	0.066100	0.000000	-0.386010	0.452900	1.222800
0.333300	-11.665500	1.927820	2.400000	0.000000	-1.737890	0.078050	0.000000	-0.395600	0.488700	1.087100
0.500000	-8.826670	1.637660	2.500000	0.000000	-1.899730	0.092040	0.000000	-0.373840	0.521700	1.000000
0.625000	-7.439480	1.475470	2.500000	0.000000	-1.971810	0.099620	0.000000	-0.352660	0.538800	0.900000
1.000000	-4.359400	1.103440	2.600000	0.000000	-2.195560	0.120770	0.000000	-0.292130	0.569700	0.873900
1.333300	-2.668850	0.903690	2.600000	0.000000	-2.288600	0.130670	0.000000	-0.248860	0.584400	0.881500
2.000000	-0.700650	0.663310	2.600000	0.000000	-2.422300	0.145170	0.000000	-0.195720	0.601600	0.842600
2.500000	0.279220	0.552530	2.600000	0.000000	-2.480520	0.151090	0.000000	-0.167950	0.611000	0.832000
3.333300	1.276300	0.430690	2.600000	0.000000	-2.563730	0.159890	0.000000	-0.140850	0.623100	0.835800
4.166700	1.947190	0.360670	2.600000	0.000000	-2.612260	0.164630	0.000000	-0.124220	0.632600	0.827200
5.000000	2.431290	0.316030	2.600000	0.000000	-2.644790	0.167510	0.000000	-0.113320	0.641200	0.826000
6.250000	3.298480	0.242880	2.700000	0.000000	-2.759250	0.175940	0.000000	-0.103190	0.653500	0.829000
6.666700	3.424290	0.230070	2.700000	0.000000	-2.772240	0.177110	0.000000	-0.100760	0.658700	0.833900
8.333300	3.826110	0.196710	2.700000	0.000000	-2.807680	0.180000	0.000000	-0.094120	0.671700	0.848500
10.000000	4.096610	0.172670	2.700000	0.000000	-2.837440	0.182440	0.000000	-0.090120	0.683700	0.846800
12.500000	4.369360	0.147910	2.700000	0.000000	-2.871910	0.185200	0.000000	-0.086610	0.692300	0.847600
14.285700	4.498950	0.134530	2.700000	0.000000	-2.892490	0.186880	0.000000	-0.085090	0.698200	0.852100
16.666700	5.064920	0.093820	2.800000	0.000000	-2.993060	0.193460	0.000000	-0.083760	0.705800	0.860200
18.181800	5.131930	0.086680	2.800000	0.000000	-3.005740	0.194470	0.000000	-0.083170	0.710600	0.860400
20.000000	5.202820	0.079470	2.800000	0.000000	-3.019170	0.195520	0.000000	-0.082620	0.716500	0.867500
25.000000	5.370480	0.065130	2.800000	0.000000	-3.048450	0.197640	0.000000	-0.081640	0.733900	0.879500
31.000000	5.535340	0.053730	2.800000	0.000000	-3.074780	0.199360	0.000000	-0.080920	0.746200	0.886900
40.000000	6.178310	0.011780	2.900000	0.000000	-3.190330	0.206600	0.000000	-0.080550	0.753400	0.890200
50.000000	6.212520	0.002200	2.900000	0.000000	-3.212970	0.208630	0.000000	-0.080800	0.756100	0.893900
100.000000	4.395000	0.067370	2.700000	0.000000	-3.020230	0.202420	0.000000	-0.088040	0.699400	0.846800
110.000000	4.193010	0.075060	2.700000	0.000000	-3.004080	0.201950	0.000000	-0.089270	0.691200	0.840000
