0.100000	-19.289450	2.599650	2.100000	0.000000	-1.438650	0.058020	0.000000	-0.268150	0.410600	1.340000
0.200000	-15.416710	2.310290	2.300000	0.000000	-1.582640	0.065310	0.000000	-0.342720	0.448300	1.221100
0.333300	-12.146260	2.003330	2.400000	0.000000	-1.732240	0.076980	0.000000	-0.351260	0.485400	1.085700
0.500000	-9.335860	1.716870	2.500000	0.000000	-1.893350	0.090800	0.000000	-0.328090	0.517700	1.007400
0.625000	-7.974070	1.557860	2.500000	0.000000	-1.964230	0.098200	0.000000	-0.306260	0.534000	0.942300
1.000000	-4.964960	1.195480	2.600000	0.000000	-2.185810	0.119000	0.000000	-0.245660	0.563900	0.870100
1.333300	-3.322130	1.002260	2.600000	0.000000	-2.278210	0.128800	0.000000	-0.203110	0.578700	0.877700
2.000000	-1.435480	0.773580	2.600000	0.000000	-2.409280	0.142970	0.000000	-0.152330	0.597100	0.839400
2.500000	-0.504670	0.670080	2.600000	0.000000	-2.466190	0.148720	0.000000	-0.126480	0.607500	0.829500
3.333300	0.436680	0.556550	2.600000	0.000000	-2.547540	0.157290	0.000000	-0.101620	0.620400	0.833800
4.166700	1.069630	0.492260	2.600000	0.000000	-2.594700	0.161860	0.000000	-0.086640	0.630400	0.825500
5.000000	1.526940	0.451690	2.600000	0.000000	-2.626290	0.164620	0.000000	-0.076950	0.639300	0.824600
6.250000	2.361810	0.383440	2.700000	0.000000	-2.738590	0.172740	0.000000	-0.068020	0.651600	0.827500
6.666700	2.479960	0.371790	2.700000	0.000000	-2.751120	0.173860	0.000000	-0.065880	0.656800	0.832400
8.333300	2.860340	0.341660	2.700000	0.000000	-2.785220	0.176560	0.000000	-0.060100	0.669800	0.847000
10.000000	3.115920	0.319850	2.700000	0.000000	-2.813840	0.178850	0.000000	-0.056630	0.681700	0.845200
12.500000	3.373750	0.297320	2.700000	0.000000	-2.846980	0.181440	0.000000	-0.053570	0.690200	0.845900
14.285700	3.924880	0.258840	2.800000	0.000000	-2.943390	0.187620	0.000000	-0.052250	0.696100	0.850300
16.666700	4.050390	0.246030	2.800000	0.000000	-2.965830	0.189370	0.000000	-0.051100	0.703600	0.858400
18.181800	4.113720	0.239430	2.800000	0.000000	-2.978070	0.190320	0.000000	-0.050580	0.708400	0.858600
20.000000	4.181020	0.232740	2.800000	0.000000	-2.991060	0.191310	0.000000	-0.050110	0.714300	0.865700
25.000000	4.341910	0.219380	2.800000	0.000000	-3.019490	0.193320	0.000000	-0.049240	0.731600	0.877600
31.000000	4.501470	0.208750	2.800000	0.000000	-3.045130	0.194940	0.000000	-0.048610	0.743900	0.884900
40.000000	5.134600	0.168240	2.900000	0.000000	-3.159090	0.201950	0.000000	-0.048280	0.751100	0.888300
50.000000	5.164380	0.159280	2.900000	0.000000	-3.180780	0.203860	0.000000	-0.048510	0.753700	0.891800
100.000000	3.360790	0.222180	2.700000	0.000000	-2.987600	0.197610	0.000000	-0.055090	0.696900	0.844700
105.000000	3.162020	0.229380	2.700000	0.000000	-2.971470	0.197140	0.000000	-0.056200	0.688600	0.837900
